37.6,36.36,37.38,36.36,37.38,36.36,37.38,36.36,37.38
37.7,36.45,37.48,36.45,37.48,36.45,37.48,36.45,37.48
37.8,36.55,37.57,36.55,37.57,36.55,37.57,36.55,37.57
37.9,36.65,37.67,36.65,37.67,36.65,37.67,36.65,37.67
38.0,36.75,37.77,36.75,37.77,36.75,37.77,36.75,37.77
38.1,36.84,37.86,36.84,37.86,36.84,37.86,36.84,37.86
38.2,36.94,37.96,36.94,37.96,36.94,37.96,36.94,37.96
38.3,37.04,38.06,37.04,38.06,37.04,38.06,37.04,38.06
38.4,37.13,38.15,37.13,38.15,37.13,38.15,37.13,38.15
38.5,37.23,38.25,37.23,38.25,37.23,38.25,37.23,38.25
38.6,37.33,38.35,37.33,38.35,37.33,38.35,37.33,38.35
38.7,37.42,38.44,37.42,38.44,37.42,38.44,37.42,38.44
38.8,37.52,38.54,37.52,38.54,37.52,38.54,37.52,38.54
38.9,37.62,38.64,37.62,38.64,37.62,38.64,37.62,38.64
39.0,37.72,38.73,37.72,38.73,37.72,38.73,37.72,38.73
39.1,37.81,38.83,37.81,38.83,37.81,38.83,37.81,38.83
39.2,37.91,38.93,37.91,38.93,37.91,38.93,37.91,38.93
39.3,38.01,39.02,38.01,39.02,38.01,39.02,38.01,39.02
39.4,38.10,39.12,38.10,39.12,38.10,39.12,38.10,39.12
39.5,38.20,39.22,38.20,39.22,38.20,39.22,38.20,39.22
39.6,38.30,39.32,38.30,39.32,38.30,39.32,38.30,39.32
39.7,38.39,39.41,38.39,39.41,38.39,39.41,38.39,39.41
